project,method_id,criterion,presentation,system,slot,rank,points
jedit,4600,what,0,CLAUDE,3,1,4
jedit,4600,what,0,MISTRAL,2,2,3
jedit,4600,what,0,GPT,4,3,2
jedit,4600,what,0,QWEN,1,4,1
jedit,4600,what,1,CLAUDE,2,1,4
jedit,4600,what,1,QWEN,4,2,3
jedit,4600,what,1,MISTRAL,3,3,2
jedit,4600,what,1,GPT,1,4,1
jedit,4600,why,0,CLAUDE,2,1,4
jedit,4600,why,0,MISTRAL,4,2,3
jedit,4600,why,0,GPT,3,3,2
jedit,4600,why,0,QWEN,1,4,1
jedit,4600,why,1,QWEN,4,1,4
jedit,4600,why,1,CLAUDE,3,2,3
jedit,4600,why,1,GPT,2,3,2
jedit,4600,why,1,MISTRAL,1,4,1
jedit,4600,how,0,CLAUDE,3,1,4
jedit,4600,how,0,QWEN,2,2,3
jedit,4600,how,0,MISTRAL,4,3,2
jedit,4600,how,0,GPT,1,4,1
jedit,4600,how,1,GPT,4,1,4
jedit,4600,how,1,CLAUDE,2,2,3
jedit,4600,how,1,QWEN,3,3,2
jedit,4600,how,1,MISTRAL,1,4,1
jedit,5274,accuracy,0,GPT,3,1,4
jedit,5274,accuracy,0,MISTRAL,2,2,3
jedit,5274,accuracy,0,QWEN,1,3,2
jedit,5274,accuracy,0,CLAUDE,4,4,1
jedit,5274,accuracy,1,GPT,2,1,4
jedit,5274,accuracy,1,MISTRAL,3,2,3
jedit,5274,accuracy,1,QWEN,4,3,2
jedit,5274,accuracy,1,CLAUDE,1,4,1
jedit,5274,content,0,QWEN,2,1,4
jedit,5274,content,0,GPT,1,2,3
jedit,5274,content,0,MISTRAL,4,3,2
jedit,5274,content,0,CLAUDE,3,4,1
jedit,5274,content,1,GPT,4,1,4
jedit,5274,content,1,QWEN,3,2,3
jedit,5274,content,1,MISTRAL,1,3,2
jedit,5274,content,1,CLAUDE,2,4,1
jedit,5274,conciseness,0,QWEN,4,1,4
jedit,5274,conciseness,0,GPT,1,2,3
jedit,5274,conciseness,0,MISTRAL,3,3,2
jedit,5274,conciseness,0,CLAUDE,2,4,1
jedit,5274,conciseness,1,GPT,4,1,4
jedit,5274,conciseness,1,MISTRAL,2,2,3
jedit,5274,conciseness,1,QWEN,1,3,2
jedit,5274,conciseness,1,CLAUDE,3,4,1
jedit,5274,what,0,GPT,3,1,4
jedit,5274,what,0,QWEN,2,2,3
jedit,5274,what,0,MISTRAL,1,3,2
jedit,5274,what,0,CLAUDE,4,4,1
jedit,5274,what,1,QWEN,3,1,4
jedit,5274,what,1,GPT,2,2,3
jedit,5274,what,1,MISTRAL,4,3,2
jedit,5274,what,1,CLAUDE,1,4,1
jedit,5274,why,0,GPT,2,1,4
jedit,5274,why,0,QWEN,4,2,3
jedit,5274,why,0,MISTRAL,1,3,2
jedit,5274,why,0,CLAUDE,3,4,1
jedit,5274,why,1,GPT,3,1,4
jedit,5274,why,1,QWEN,1,2,3
jedit,5274,why,1,MISTRAL,4,3,2
jedit,5274,why,1,CLAUDE,2,4,1
jedit,5274,how,0,GPT,4,1,4
jedit,5274,how,0,MISTRAL,2,2,3
jedit,5274,how,0,QWEN,1,3,2
jedit,5274,how,0,CLAUDE,3,4,1
jedit,5274,how,1,GPT,1,1,4
jedit,5274,how,1,QWEN,4,2,3
jedit,5274,how,1,MISTRAL,3,3,2
jedit,5274,how,1,CLAUDE,2,4,1
jedit,5928,accuracy,0,MISTRAL,4,1,4
jedit,5928,accuracy,0,QWEN,1,2,3
jedit,5928,accuracy,0,GPT,2,3,2
jedit,5928,accuracy,0,CLAUDE,3,4,1
jedit,5928,accuracy,1,MISTRAL,1,1,4
jedit,5928,accuracy,1,QWEN,4,2,3
jedit,5928,accuracy,1,GPT,3,3,2
jedit,5928,accuracy,1,CLAUDE,2,4,1
jedit,5928,content,0,QWEN,2,1,4
jedit,5928,content,0,MISTRAL,3,2,3
jedit,5928,content,0,GPT,1,3,2
jedit,5928,content,0,CLAUDE,4,4,1
jedit,5928,content,1,MISTRAL,2,1,4
jedit,5928,content,1,QWEN,3,2,3
jedit,5928,content,1,GPT,4,3,2
jedit,5928,content,1,CLAUDE,1,4,1
jedit,5928,conciseness,0,GPT,2,1,4
jedit,5928,conciseness,0,MISTRAL,3,2,3
jedit,5928,conciseness,0,QWEN,1,3,2
jedit,5928,conciseness,0,CLAUDE,4,4,1
jedit,5928,conciseness,1,MISTRAL,2,1,4
jedit,5928,conciseness,1,GPT,3,2,3
jedit,5928,conciseness,1,QWEN,4,3,2
jedit,5928,conciseness,1,CLAUDE,1,4,1
jedit,5928,what,0,MISTRAL,4,1,4
jedit,5928,what,0,QWEN,1,2,3
jedit,5928,what,0,GPT,2,3,2
jedit,5928,what,0,CLAUDE,3,4,1
jedit,5928,what,1,MISTRAL,1,1,4
jedit,5928,what,1,GPT,3,2,3
jedit,5928,what,1,QWEN,4,3,2
jedit,5928,what,1,CLAUDE,2,4,1
jedit,5928,why,0,QWEN,3,1,4
jedit,5928,why,0,MISTRAL,1,2,3
jedit,5928,why,0,GPT,4,3,2
jedit,5928,why,0,CLAUDE,2,4,1
jedit,5928,why,1,QWEN,2,1,4
jedit,5928,why,1,MISTRAL,4,2,3
jedit,5928,why,1,GPT,1,3,2
jedit,5928,why,1,CLAUDE,3,4,1
jedit,5928,how,0,QWEN,3,1,4
jedit,5928,how,0,MISTRAL,1,2,3
jedit,5928,how,0,GPT,2,3,2
jedit,5928,how,0,CLAUDE,4,4,1
jedit,5928,how,1,GPT,3,1,4
jedit,5928,how,1,QWEN,2,2,3
jedit,5928,how,1,MISTRAL,4,3,2
jedit,5928,how,1,CLAUDE,1,4,1
jedit,5930,accuracy,0,MISTRAL,3,1,4
jedit,5930,accuracy,0,QWEN,1,2,3
jedit,5930,accuracy,0,GPT,4,3,2
jedit,5930,accuracy,0,CLAUDE,2,4,1
jedit,5930,accuracy,1,MISTRAL,2,1,4
jedit,5930,accuracy,1,GPT,1,2,3
jedit,5930,accuracy,1,QWEN,4,3,2
jedit,5930,accuracy,1,CLAUDE,3,4,1
jedit,5930,content,0,GPT,2,1,4
jedit,5930,content,0,QWEN,1,2,3
jedit,5930,content,0,MISTRAL,4,3,2
jedit,5930,content,0,CLAUDE,3,4,1
jedit,5930,content,1,MISTRAL,1,1,4
jedit,5930,content,1,GPT,3,2,3
jedit,5930,content,1,QWEN,4,3,2
jedit,5930,content,1,CLAUDE,2,4,1
jedit,5930,conciseness,0,GPT,2,1,4
jedit,5930,conciseness,0,CLAUDE,1,2,3
jedit,5930,conciseness,0,MISTRAL,4,3,2
jedit,5930,conciseness,0,QWEN,3,4,1
jedit,5930,conciseness,1,GPT,3,1,4
jedit,5930,conciseness,1,MISTRAL,1,2,3
jedit,5930,conciseness,1,QWEN,2,3,2
jedit,5930,conciseness,1,CLAUDE,4,4,1
jedit,5930,what,0,MISTRAL,1,1,4
jedit,5930,what,0,QWEN,2,2,3
jedit,5930,what,0,GPT,4,3,2
jedit,5930,what,0,CLAUDE,3,4,1
jedit,5930,what,1,GPT,1,1,4
jedit,5930,what,1,MISTRAL,4,2,3
jedit,5930,what,1,CLAUDE,2,3,2
jedit,5930,what,1,QWEN,3,4,1
jedit,5930,why,0,QWEN,2,1,4
jedit,5930,why,0,GPT,1,2,3
jedit,5930,why,0,MISTRAL,4,3,2
jedit,5930,why,0,CLAUDE,3,4,1
jedit,5930,why,1,MISTRAL,1,1,4
jedit,5930,why,1,QWEN,3,2,3
jedit,5930,why,1,GPT,4,3,2
jedit,5930,why,1,CLAUDE,2,4,1
jedit,5930,how,0,GPT,2,1,4
jedit,5930,how,0,QWEN,1,2,3
jedit,5930,how,0,MISTRAL,3,3,2
jedit,5930,how,0,CLAUDE,4,4,1
jedit,5930,how,1,GPT,3,1,4
jedit,5930,how,1,MISTRAL,2,2,3
jedit,5930,how,1,QWEN,4,3,2
jedit,5930,how,1,CLAUDE,1,4,1
jedit,6272,accuracy,0,GPT,1,1,4
jedit,6272,accuracy,0,QWEN,4,2,3
jedit,6272,accuracy,0,CLAUDE,3,3,2
jedit,6272,accuracy,0,MISTRAL,2,4,1
jedit,6272,accuracy,1,GPT,4,1,4
jedit,6272,accuracy,1,QWEN,1,2,3
jedit,6272,accuracy,1,CLAUDE,2,3,2
jedit,6272,accuracy,1,MISTRAL,3,4,1
jedit,6272,content,0,GPT,3,1,4
jedit,6272,content,0,MISTRAL,2,2,3
jedit,6272,content,0,CLAUDE,4,3,2
jedit,6272,content,0,QWEN,1,4,1
jedit,6272,content,1,GPT,2,1,4
jedit,6272,content,1,QWEN,4,2,3
jedit,6272,content,1,CLAUDE,1,3,2
jedit,6272,content,1,MISTRAL,3,4,1
jedit,6272,conciseness,0,GPT,2,1,4
jedit,6272,conciseness,0,QWEN,4,2,3
jedit,6272,conciseness,0,MISTRAL,3,3,2
jedit,6272,conciseness,0,CLAUDE,1,4,1
jedit,6272,conciseness,1,GPT,3,1,4
jedit,6272,conciseness,1,CLAUDE,4,2,3
jedit,6272,conciseness,1,MISTRAL,2,3,2
jedit,6272,conciseness,1,QWEN,1,4,1
jedit,6272,what,0,GPT,2,1,4
jedit,6272,what,0,CLAUDE,4,2,3
jedit,6272,what,0,QWEN,3,3,2
jedit,6272,what,0,MISTRAL,1,4,1
jedit,6272,what,1,QWEN,2,1,4
jedit,6272,what,1,GPT,3,2,3
jedit,6272,what,1,CLAUDE,1,3,2
jedit,6272,what,1,MISTRAL,4,4,1
jedit,6272,why,0,QWEN,3,1,4
jedit,6272,why,0,MISTRAL,1,2,3
jedit,6272,why,0,CLAUDE,2,3,2
jedit,6272,why,0,GPT,4,4,1
jedit,6272,why,1,GPT,1,1,4
jedit,6272,why,1,QWEN,2,2,3
jedit,6272,why,1,MISTRAL,4,3,2
jedit,6272,why,1,CLAUDE,3,4,1
jedit,6272,how,0,QWEN,1,1,4
jedit,6272,how,0,GPT,3,2,3
jedit,6272,how,0,CLAUDE,2,3,2
jedit,6272,how,0,MISTRAL,4,4,1
jedit,6272,how,1,GPT,2,1,4
jedit,6272,how,1,QWEN,4,2,3
jedit,6272,how,1,MISTRAL,1,3,2
jedit,6272,how,1,CLAUDE,3,4,1
jhotdraw,371,accuracy,0,CLAUDE,3,1,4
jhotdraw,371,accuracy,0,GPT,2,2,3
jhotdraw,371,accuracy,0,MISTRAL,4,3,2
jhotdraw,371,accuracy,0,QWEN,1,4,1
jhotdraw,371,accuracy,1,CLAUDE,2,1,4
jhotdraw,371,accuracy,1,QWEN,4,2,3
jhotdraw,371,accuracy,1,GPT,3,3,2
jhotdraw,371,accuracy,1,MISTRAL,1,4,1
jhotdraw,371,content,0,QWEN,4,1,4
jhotdraw,371,content,0,GPT,3,2,3
jhotdraw,371,content,0,CLAUDE,2,3,2
jhotdraw,371,content,0,MISTRAL,1,4,1
jhotdraw,371,content,1,GPT,2,1,4
jhotdraw,371,content,1,CLAUDE,3,2,3
jhotdraw,371,content,1,QWEN,1,3,2
jhotdraw,371,content,1,MISTRAL,4,4,1
jhotdraw,371,conciseness,0,MISTRAL,4,1,4
jhotdraw,371,conciseness,0,QWEN,3,2,3
jhotdraw,371,conciseness,0,CLAUDE,2,3,2
jhotdraw,371,conciseness,0,GPT,1,4,1
jhotdraw,371,conciseness,1,CLAUDE,3,1,4
jhotdraw,371,conciseness,1,GPT,4,2,3
jhotdraw,371,conciseness,1,QWEN,2,3,2
jhotdraw,371,conciseness,1,MISTRAL,1,4,1
jhotdraw,371,what,0,QWEN,2,1,4
jhotdraw,371,what,0,GPT,1,2,3
jhotdraw,371,what,0,MISTRAL,4,3,2
jhotdraw,371,what,0,CLAUDE,3,4,1
jhotdraw,371,what,1,CLAUDE,2,1,4
jhotdraw,371,what,1,QWEN,3,2,3
jhotdraw,371,what,1,GPT,4,3,2
jhotdraw,371,what,1,MISTRAL,1,4,1
jhotdraw,371,why,0,QWEN,4,1,4
jhotdraw,371,why,0,GPT,3,2,3
jhotdraw,371,why,0,MISTRAL,1,3,2
jhotdraw,371,why,0,CLAUDE,2,4,1
jhotdraw,371,why,1,QWEN,1,1,4
jhotdraw,371,why,1,GPT,2,2,3
jhotdraw,371,why,1,MISTRAL,4,3,2
jhotdraw,371,why,1,CLAUDE,3,4,1
jhotdraw,371,how,0,QWEN,3,1,4
jhotdraw,371,how,0,GPT,4,2,3
jhotdraw,371,how,0,MISTRAL,2,3,2
jhotdraw,371,how,0,CLAUDE,1,4,1
jhotdraw,371,how,1,QWEN,2,1,4
jhotdraw,371,how,1,GPT,1,2,3
jhotdraw,371,how,1,MISTRAL,3,3,2
jhotdraw,371,how,1,CLAUDE,4,4,1
jhotdraw,386,accuracy,0,CLAUDE,4,1,4
jhotdraw,386,accuracy,0,GPT,3,2,3
jhotdraw,386,accuracy,0,QWEN,2,3,2
jhotdraw,386,accuracy,0,MISTRAL,1,4,1
jhotdraw,386,accuracy,1,GPT,2,1,4
jhotdraw,386,accuracy,1,QWEN,3,2,3
jhotdraw,386,accuracy,1,CLAUDE,1,3,2
jhotdraw,386,accuracy,1,MISTRAL,4,4,1
jhotdraw,386,content,0,CLAUDE,4,1,4
jhotdraw,386,content,0,QWEN,2,2,3
jhotdraw,386,content,0,GPT,1,3,2
jhotdraw,386,content,0,MISTRAL,3,4,1
jhotdraw,386,content,1,GPT,4,1,4
jhotdraw,386,content,1,QWEN,3,2,3
jhotdraw,386,content,1,CLAUDE,1,3,2
jhotdraw,386,content,1,MISTRAL,2,4,1
jhotdraw,386,conciseness,0,CLAUDE,4,1,4
jhotdraw,386,conciseness,0,GPT,2,2,3
jhotdraw,386,conciseness,0,QWEN,1,3,2
jhotdraw,386,conciseness,0,MISTRAL,3,4,1
jhotdraw,386,conciseness,1,GPT,3,1,4
jhotdraw,386,conciseness,1,QWEN,4,2,3
jhotdraw,386,conciseness,1,MISTRAL,2,3,2
jhotdraw,386,conciseness,1,CLAUDE,1,4,1
jhotdraw,386,what,0,GPT,4,1,4
jhotdraw,386,what,0,QWEN,2,2,3
jhotdraw,386,what,0,CLAUDE,1,3,2
jhotdraw,386,what,0,MISTRAL,3,4,1
jhotdraw,386,what,1,CLAUDE,4,1,4
jhotdraw,386,what,1,GPT,1,2,3
jhotdraw,386,what,1,QWEN,3,3,2
jhotdraw,386,what,1,MISTRAL,2,4,1
jhotdraw,386,why,0,CLAUDE,4,1,4
jhotdraw,386,why,0,GPT,2,2,3
jhotdraw,386,why,0,QWEN,3,3,2
jhotdraw,386,why,0,MISTRAL,1,4,1
jhotdraw,386,why,1,QWEN,2,1,4
jhotdraw,386,why,1,GPT,3,2,3
jhotdraw,386,why,1,CLAUDE,1,3,2
jhotdraw,386,why,1,MISTRAL,4,4,1
jhotdraw,386,how,0,QWEN,2,1,4
jhotdraw,386,how,0,GPT,3,2,3
jhotdraw,386,how,0,CLAUDE,1,3,2
jhotdraw,386,how,0,MISTRAL,4,4,1
jhotdraw,386,how,1,CLAUDE,4,1,4
jhotdraw,386,how,1,GPT,2,2,3
jhotdraw,386,how,1,QWEN,3,3,2
jhotdraw,386,how,1,MISTRAL,1,4,1
jhotdraw,653,accuracy,0,GPT,2,1,4
jhotdraw,653,accuracy,0,QWEN,3,2,3
jhotdraw,653,accuracy,0,CLAUDE,4,3,2
jhotdraw,653,accuracy,0,MISTRAL,1,4,1
jhotdraw,653,accuracy,1,GPT,3,1,4
jhotdraw,653,accuracy,1,QWEN,2,2,3
jhotdraw,653,accuracy,1,CLAUDE,1,3,2
jhotdraw,653,accuracy,1,MISTRAL,4,4,1
jhotdraw,653,content,0,CLAUDE,2,1,4
jhotdraw,653,content,0,GPT,3,2,3
jhotdraw,653,content,0,QWEN,4,3,2
jhotdraw,653,content,0,MISTRAL,1,4,1
jhotdraw,653,content,1,GPT,2,1,4
jhotdraw,653,content,1,QWEN,1,2,3
jhotdraw,653,content,1,CLAUDE,3,3,2
jhotdraw,653,content,1,MISTRAL,4,4,1
jhotdraw,653,conciseness,0,GPT,2,1,4
jhotdraw,653,conciseness,0,QWEN,1,2,3
jhotdraw,653,conciseness,0,CLAUDE,3,3,2
jhotdraw,653,conciseness,0,MISTRAL,4,4,1
jhotdraw,653,conciseness,1,QWEN,4,1,4
jhotdraw,653,conciseness,1,GPT,3,2,3
jhotdraw,653,conciseness,1,CLAUDE,2,3,2
jhotdraw,653,conciseness,1,MISTRAL,1,4,1
jhotdraw,653,what,0,GPT,2,1,4
jhotdraw,653,what,0,QWEN,3,2,3
jhotdraw,653,what,0,CLAUDE,1,3,2
jhotdraw,653,what,0,MISTRAL,4,4,1
jhotdraw,653,what,1,CLAUDE,4,1,4
jhotdraw,653,what,1,GPT,3,2,3
jhotdraw,653,what,1,QWEN,2,3,2
jhotdraw,653,what,1,MISTRAL,1,4,1
jhotdraw,653,why,0,GPT,2,1,4
jhotdraw,653,why,0,QWEN,1,2,3
jhotdraw,653,why,0,CLAUDE,3,3,2
jhotdraw,653,why,0,MISTRAL,4,4,1
jhotdraw,653,why,1,GPT,3,1,4
jhotdraw,653,why,1,QWEN,4,2,3
jhotdraw,653,why,1,CLAUDE,2,3,2
jhotdraw,653,why,1,MISTRAL,1,4,1
jhotdraw,653,how,0,GPT,3,1,4
jhotdraw,653,how,0,CLAUDE,2,2,3
jhotdraw,653,how,0,QWEN,4,3,2
jhotdraw,653,how,0,MISTRAL,1,4,1
jhotdraw,653,how,1,GPT,2,1,4
jhotdraw,653,how,1,QWEN,1,2,3
jhotdraw,653,how,1,CLAUDE,3,3,2
jhotdraw,653,how,1,MISTRAL,4,4,1
jhotdraw,655,accuracy,0,CLAUDE,3,1,4
jhotdraw,655,accuracy,0,MISTRAL,4,2,3
jhotdraw,655,accuracy,0,GPT,2,3,2
jhotdraw,655,accuracy,0,QWEN,1,4,1
jhotdraw,655,accuracy,1,GPT,3,1,4
jhotdraw,655,accuracy,1,QWEN,4,2,3
jhotdraw,655,accuracy,1,MISTRAL,1,3,2
jhotdraw,655,accuracy,1,CLAUDE,2,4,1
jhotdraw,655,content,0,GPT,2,1,4
jhotdraw,655,content,0,QWEN,3,2,3
jhotdraw,655,content,0,MISTRAL,4,3,2
jhotdraw,655,content,0,CLAUDE,1,4,1
jhotdraw,655,content,1,CLAUDE,4,1,4
jhotdraw,655,content,1,GPT,3,2,3
jhotdraw,655,content,1,MISTRAL,1,3,2
jhotdraw,655,content,1,QWEN,2,4,1
jhotdraw,655,conciseness,0,CLAUDE,4,1,4
jhotdraw,655,conciseness,0,GPT,2,2,3
jhotdraw,655,conciseness,0,MISTRAL,3,3,2
jhotdraw,655,conciseness,0,QWEN,1,4,1
jhotdraw,655,conciseness,1,GPT,3,1,4
jhotdraw,655,conciseness,1,MISTRAL,2,2,3
jhotdraw,655,conciseness,1,QWEN,4,3,2
jhotdraw,655,conciseness,1,CLAUDE,1,4,1
jhotdraw,655,what,0,MISTRAL,2,1,4
jhotdraw,655,what,0,GPT,3,2,3
jhotdraw,655,what,0,QWEN,4,3,2
jhotdraw,655,what,0,CLAUDE,1,4,1
jhotdraw,655,what,1,GPT,2,1,4
jhotdraw,655,what,1,CLAUDE,4,2,3
jhotdraw,655,what,1,QWEN,1,3,2
jhotdraw,655,what,1,MISTRAL,3,4,1
jhotdraw,655,why,0,QWEN,1,1,4
jhotdraw,655,why,0,GPT,2,2,3
jhotdraw,655,why,0,CLAUDE,4,3,2
jhotdraw,655,why,0,MISTRAL,3,4,1
jhotdraw,655,why,1,MISTRAL,2,1,4
jhotdraw,655,why,1,QWEN,4,2,3
jhotdraw,655,why,1,GPT,3,3,2
jhotdraw,655,why,1,CLAUDE,1,4,1
jhotdraw,655,how,0,MISTRAL,2,1,4
jhotdraw,655,how,0,GPT,4,2,3
jhotdraw,655,how,0,QWEN,3,3,2
jhotdraw,655,how,0,CLAUDE,1,4,1
jhotdraw,655,how,1,QWEN,2,1,4
jhotdraw,655,how,1,GPT,1,2,3
jhotdraw,655,how,1,CLAUDE,4,3,2
jhotdraw,655,how,1,MISTRAL,3,4,1
jhotdraw,765,accuracy,0,CLAUDE,4,1,4
jhotdraw,765,accuracy,0,QWEN,1,2,3
jhotdraw,765,accuracy,0,MISTRAL,2,3,2
jhotdraw,765,accuracy,0,GPT,3,4,1
jhotdraw,765,accuracy,1,QWEN,4,1,4
jhotdraw,765,accuracy,1,MISTRAL,3,2,3
jhotdraw,765,accuracy,1,GPT,2,3,2
jhotdraw,765,accuracy,1,CLAUDE,1,4,1
jhotdraw,765,content,0,CLAUDE,2,1,4
jhotdraw,765,content,0,MISTRAL,4,2,3
jhotdraw,765,content,0,QWEN,1,3,2
jhotdraw,765,content,0,GPT,3,4,1
jhotdraw,765,content,1,QWEN,4,1,4
jhotdraw,765,content,1,MISTRAL,1,2,3
jhotdraw,765,content,1,GPT,2,3,2
jhotdraw,765,content,1,CLAUDE,3,4,1
jhotdraw,765,conciseness,0,GPT,3,1,4
jhotdraw,765,conciseness,0,QWEN,2,2,3
jhotdraw,765,conciseness,0,MISTRAL,1,3,2
jhotdraw,765,conciseness,0,CLAUDE,4,4,1
jhotdraw,765,conciseness,1,GPT,2,1,4
jhotdraw,765,conciseness,1,QWEN,3,2,3
jhotdraw,765,conciseness,1,CLAUDE,1,3,2
jhotdraw,765,conciseness,1,MISTRAL,4,4,1
jhotdraw,765,what,0,QWEN,2,1,4
jhotdraw,765,what,0,MISTRAL,4,2,3
jhotdraw,765,what,0,CLAUDE,3,3,2
jhotdraw,765,what,0,GPT,1,4,1
jhotdraw,765,what,1,QWEN,3,1,4
jhotdraw,765,what,1,MISTRAL,1,2,3
jhotdraw,765,what,1,GPT,4,3,2
jhotdraw,765,what,1,CLAUDE,2,4,1
jhotdraw,765,why,0,GPT,4,1,4
jhotdraw,765,why,0,MISTRAL,1,2,3
jhotdraw,765,why,0,QWEN,2,3,2
jhotdraw,765,why,0,CLAUDE,3,4,1
jhotdraw,765,why,1,QWEN,3,1,4
jhotdraw,765,why,1,MISTRAL,4,2,3
jhotdraw,765,why,1,CLAUDE,2,3,2
jhotdraw,765,why,1,GPT,1,4,1
jhotdraw,765,how,0,GPT,2,1,4
jhotdraw,765,how,0,QWEN,1,2,3
jhotdraw,765,how,0,CLAUDE,4,3,2
jhotdraw,765,how,0,MISTRAL,3,4,1
jhotdraw,765,how,1,GPT,3,1,4
jhotdraw,765,how,1,MISTRAL,2,2,3
jhotdraw,765,how,1,QWEN,4,3,2
jhotdraw,765,how,1,CLAUDE,1,4,1
jhotdraw,766,accuracy,0,CLAUDE,4,1,4
jhotdraw,766,accuracy,0,GPT,3,2,3
jhotdraw,766,accuracy,0,QWEN,2,3,2
jhotdraw,766,accuracy,0,MISTRAL,1,4,1
jhotdraw,766,accuracy,1,GPT,2,1,4
jhotdraw,766,accuracy,1,CLAUDE,1,2,3
jhotdraw,766,accuracy,1,MISTRAL,4,3,2
jhotdraw,766,accuracy,1,QWEN,3,4,1
jhotdraw,766,content,0,CLAUDE,2,1,4
jhotdraw,766,content,0,MISTRAL,4,2,3
jhotdraw,766,content,0,GPT,1,3,2
jhotdraw,766,content,0,QWEN,3,4,1
jhotdraw,766,content,1,CLAUDE,3,1,4
jhotdraw,766,content,1,GPT,4,2,3
jhotdraw,766,content,1,QWEN,2,3,2
jhotdraw,766,content,1,MISTRAL,1,4,1
jhotdraw,766,conciseness,0,MISTRAL,2,1,4
jhotdraw,766,conciseness,0,GPT,3,2,3
jhotdraw,766,conciseness,0,QWEN,4,3,2
jhotdraw,766,conciseness,0,CLAUDE,1,4,1
jhotdraw,766,conciseness,1,MISTRAL,3,1,4
jhotdraw,766,conciseness,1,CLAUDE,4,2,3
jhotdraw,766,conciseness,1,QWEN,1,3,2
jhotdraw,766,conciseness,1,GPT,2,4,1
jhotdraw,766,what,0,CLAUDE,4,1,4
jhotdraw,766,what,0,GPT,3,2,3
jhotdraw,766,what,0,QWEN,2,3,2
jhotdraw,766,what,0,MISTRAL,1,4,1
jhotdraw,766,what,1,MISTRAL,4,1,4
jhotdraw,766,what,1,CLAUDE,1,2,3
jhotdraw,766,what,1,GPT,2,3,2
jhotdraw,766,what,1,QWEN,3,4,1
jhotdraw,766,why,0,QWEN,3,1,4
jhotdraw,766,why,0,CLAUDE,2,2,3
jhotdraw,766,why,0,GPT,4,3,2
jhotdraw,766,why,0,MISTRAL,1,4,1
jhotdraw,766,why,1,QWEN,2,1,4
jhotdraw,766,why,1,CLAUDE,3,2,3
jhotdraw,766,why,1,GPT,1,3,2
jhotdraw,766,why,1,MISTRAL,4,4,1
jhotdraw,766,how,0,GPT,2,1,4
jhotdraw,766,how,0,CLAUDE,3,2,3
jhotdraw,766,how,0,MISTRAL,1,3,2
jhotdraw,766,how,0,QWEN,4,4,1
jhotdraw,766,how,1,GPT,3,1,4
jhotdraw,766,how,1,CLAUDE,2,2,3
jhotdraw,766,how,1,QWEN,1,3,2
jhotdraw,766,how,1,MISTRAL,4,4,1
jhotdraw,1287,accuracy,0,QWEN,2,1,4
jhotdraw,1287,accuracy,0,GPT,3,2,3
jhotdraw,1287,accuracy,0,CLAUDE,4,3,2
jhotdraw,1287,accuracy,0,MISTRAL,1,4,1
jhotdraw,1287,accuracy,1,GPT,2,1,4
jhotdraw,1287,accuracy,1,QWEN,3,2,3
jhotdraw,1287,accuracy,1,CLAUDE,1,3,2
jhotdraw,1287,accuracy,1,MISTRAL,4,4,1
jhotdraw,1287,content,0,QWEN,3,1,4
jhotdraw,1287,content,0,CLAUDE,2,2,3
jhotdraw,1287,content,0,GPT,1,3,2
jhotdraw,1287,content,0,MISTRAL,4,4,1
jhotdraw,1287,content,1,QWEN,2,1,4
jhotdraw,1287,content,1,GPT,4,2,3
jhotdraw,1287,content,1,CLAUDE,3,3,2
jhotdraw,1287,content,1,MISTRAL,1,4,1
jhotdraw,1287,conciseness,0,CLAUDE,2,1,4
jhotdraw,1287,conciseness,0,GPT,4,2,3
jhotdraw,1287,conciseness,0,QWEN,1,3,2
jhotdraw,1287,conciseness,0,MISTRAL,3,4,1
jhotdraw,1287,conciseness,1,CLAUDE,3,1,4
jhotdraw,1287,conciseness,1,QWEN,4,2,3
jhotdraw,1287,conciseness,1,GPT,1,3,2
jhotdraw,1287,conciseness,1,MISTRAL,2,4,1
jhotdraw,1287,what,0,QWEN,4,1,4
jhotdraw,1287,what,0,GPT,1,2,3
jhotdraw,1287,what,0,CLAUDE,2,3,2
jhotdraw,1287,what,0,MISTRAL,3,4,1
jhotdraw,1287,what,1,GPT,4,1,4
jhotdraw,1287,what,1,QWEN,1,2,3
jhotdraw,1287,what,1,CLAUDE,3,3,2
jhotdraw,1287,what,1,MISTRAL,2,4,1
jhotdraw,1287,why,0,QWEN,3,1,4
jhotdraw,1287,why,0,GPT,4,2,3
jhotdraw,1287,why,0,CLAUDE,2,3,2
jhotdraw,1287,why,0,MISTRAL,1,4,1
jhotdraw,1287,why,1,GPT,1,1,4
jhotdraw,1287,why,1,QWEN,2,2,3
jhotdraw,1287,why,1,CLAUDE,3,3,2
jhotdraw,1287,why,1,MISTRAL,4,4,1
jhotdraw,1287,how,0,GPT,1,1,4
jhotdraw,1287,how,0,QWEN,4,2,3
jhotdraw,1287,how,0,CLAUDE,2,3,2
jhotdraw,1287,how,0,MISTRAL,3,4,1
jhotdraw,1287,how,1,GPT,4,1,4
jhotdraw,1287,how,1,QWEN,1,2,3
jhotdraw,1287,how,1,CLAUDE,3,3,2
jhotdraw,1287,how,1,MISTRAL,2,4,1
jhotdraw,1514,accuracy,0,GPT,2,1,4
jhotdraw,1514,accuracy,0,CLAUDE,1,2,3
jhotdraw,1514,accuracy,0,MISTRAL,3,3,2
jhotdraw,1514,accuracy,0,QWEN,4,4,1
jhotdraw,1514,accuracy,1,MISTRAL,2,1,4
